siga spo0a
siga comk
siga sigh
siga resd
siga sinr
siga phop
siga sigd
siga abrb
siga med
phop resd
resd phop
sigd siga
med comk
spo0a abrb
rok comk
sigg spovt
sinr rok
sigh spo0a
abrb rok
abrb sigh
abrb comk
comk rok
spovt sigg
